date,confirmed,Awareness,Larviciding,Fogging,irs,Ovi_Trap,Dewatering,Tyres,Debris,FishSeed,Max_Temp,Min_Temp,Max_Humidity,Min_Humidity,Rainfall,cluster
2014-09-16,0,14,11,25,15,0,2,4,29,0,34.2,25.4,81.0,67.0,0.0,1
2014-09-17,0,25,4,5,8,0,5,2,18,1,34.6,26.0,81.0,56.0,0.0,1
2014-09-18,0,15,2,17,5,0,10,5,42,0,35.3,26.8,78.0,52.0,0.0,1
2014-09-19,0,9,5,2,3,0,1,9,37,4,35.5,28.0,81.0,54.0,0.0,1
2014-09-20,0,12,14,6,21,0,0,7,15,0,35.2,27.6,78.0,49.0,0.0,1
2014-09-21,0,5,7,24,36,0,3,13,3,2,35.0,24.5,76.0,49.0,0.0,1
2014-09-22,0,27,2,4,27,0,2,23,39,0,35.5,25.5,81.0,56.0,0.0,1
2014-09-23,0,11,2,0,20,0,5,3,21,0,3.5,27.0,77.0,49.0,0.0,1
2014-09-24,0,25,4,0,4,0,0,6,30,6,34.6,27.0,74.0,44.0,0.0,1
2014-09-25,0,11,3,0,1,0,4,5,27,0,33.7,25.6,77.0,44.0,0.0,1
2014-09-26,0,41,1,28,1,0,1,3,40,4,34.5,26.0,77.0,46.0,0.0,1
2014-09-27,0,10,2,4,5,0,1,4,1,0,35.0,25.8,81.0,42.0,0.0,1
2014-09-28,0,12,1,12,0,0,0,3,1,1,35.2,26.0,81.0,42.0,0.0,1
2014-09-29,0,4,0,0,4,0,0,11,0,0,35.0,24.5,80.0,46.0,0.0,1
2014-09-30,0,7,0,1,0,0,0,2,6,8,34.8,25.8,77.0,50.0,0.0,1
2014-10-01,0,4,0,0,0,0,3,15,8,0,34.5,26.5,81.0,48.0,0.0,1
2014-10-02,0,8,1,0,0,0,0,3,5,0,34.3,26.0,77.0,47.0,0.1,1
2014-10-03,0,8,0,0,7,0,0,1,1,0,35.0,26.0,84.0,46.0,0.0,1
2014-10-04,0,17,1,22,2,0,0,7,0,0,35.0,26.1,84.0,51.0,0.0,1
2014-10-05,0,4,2,0,1,0,0,6,3,0,35.0,26.4,84.0,51.0,0.0,1
2014-10-06,0,2,2,20,2,0,1,2,0,0,35.0,26.5,60.0,57.0,0.0,1
2014-10-07,0,0,0,1,0,1,4,0,2,0,34.0,26.5,60.0,57.0,0.0,1
2014-10-08,0,1,0,0,0,0,0,0,0,0,28.0,22.0,60.0,57.0,0.0,1
2014-10-09,0,7,9,34,5,0,0,0,14,0,31.5,20.4,74.0,45.0,1.0,1
2014-10-10,0,5,0,0,1,0,1,21,20,0,32.0,21.5,63.0,38.0,0.0,1
2014-10-11,1,6,1,8,0,0,2,3,28,3,33.0,21.5,75.0,31.0,0.0,1
2014-10-12,0,1,4,17,2,0,0,2,0,0,33.5,22.5,75.0,31.0,0.0,1
2014-10-13,0,35,1,5,0,0,0,0,31,0,32.5,21.7,74.0,52.0,0.0,1
2014-10-14,0,6,1,15,7,0,1,2,25,2,24.0,20.3,72.0,65.0,0.0,1
2014-10-15,0,15,8,4,19,0,2,16,18,0,27.2,18.0,76.0,46.0,0.0,1
